"order_id,user_id,restaurant_id,order_date,total_amount,restaurant_name_x,name,city,membership,restaurant_name_y,cuisine,rating"
"214,214.0,365,29-12-2023,1229.36,Udupi Kitchen Multicuisine,User_214,Bangalore,Regular,Restaurant_365,Italian,3.6"
"215,215.0,446,24-07-2023,334.56,Annapurna Cafe Andhra,User_215,Bangalore,Gold,Restaurant_446,Indian,4.9"
"216,216.0,106,08-04-2023,455.32,Spice Foods Non-Veg,User_216,Pune,Regular,Restaurant_106,Indian,4.8"
"217,217.0,376,20-02-2023,538.3,Amma Cafe Non-Veg,User_217,Hyderabad,Regular,Restaurant_376,Indian,3.4"
"218,218.0,138,14-03-2023,825.18,Classic Mess Punjabi,User_218,Hyderabad,Regular,Restaurant_138,Indian,4.8"
"219,219.0,125,03-02-2023,883.67,Sai Foods Family Restaurant,User_219,Chennai,Regular,Restaurant_125,Chinese,4.3"
"220,220.0,132,17-12-2023,394.85,Spice Tiffins Chinese,User_220,Pune,Gold,Restaurant_132,Indian,3.7"
"221,221.0,338,17-04-2023,616.19,Grand Kitchen Non-Veg,User_221,Pune,Regular,Restaurant_338,Mexican,4.5"
"222,222.0,459,18-05-2023,572.97,Sai Delights Non-Veg,User_222,Chennai,Gold,Restaurant_459,Italian,4.6"
"223,223.0,407,10-04-2023,1477.26,Grand Cafe Chinese,User_223,Chennai,Gold,Restaurant_407,Mexican,4.6"
"224,224.0,277,14-04-2023,1130.13,Swagath Restaurant North Indian,User_224,Bangalore,Regular,Restaurant_277,Mexican,3.3"
"225,225.0,47,28-07-2023,491.77,Ruchi Cafe Punjabi,User_225,Chennai,Regular,Restaurant_47,Indian,3.4"
"226,226.0,100,25-03-2023,307.03,Spice Delights Family Restaurant,User_226,Chennai,Regular,Restaurant_100,Indian,3.3"
"227,227.0,466,01-03-2023,361.97,Sai Cafe South Indian,User_227,Chennai,Gold,Restaurant_466,Italian,4.9"
"228,228.0,196,06-02-2023,618.25,Hotel Curry House Chinese,User_228,Pune,Regular,Restaurant_196,Italian,5.0"
"229,229.0,351,13-12-2023,672.94,Spice Dhaba Non-Veg,User_229,Bangalore,Gold,Restaurant_351,Mexican,4.2"
"230,230.0,186,24-01-2023,1406.25,Darbar Restaurant North Indian,User_230,Pune,Gold,Restaurant_186,Indian,4.3"
"231,231.0,280,09-01-2023,272.23,Taste of Dhaba Andhra,User_231,Hyderabad,Gold,Restaurant_280,Chinese,3.7"
"232,232.0,419,11-03-2023,744.13,Darbar Delights Andhra,User_232,Pune,Regular,Restaurant_419,Chinese,3.6"
"233,233.0,492,23-08-2023,661.75,Swagath Kitchen North Indian,User_233,Bangalore,Gold,Restaurant_492,Italian,4.0"
"234,234.0,62,08-02-2023,724.11,Spice Delights Andhra,User_234,Chennai,Regular,Restaurant_62,Indian,3.1"
"235,235.0,2,23-06-2023,144.79,Royal Delights South Indian,User_235,Hyderabad,Gold,Restaurant_2,Indian,4.1"
"236,236.0,349,15-05-2023,735.33,Taste of Eatery Punjabi,User_236,Chennai,Regular,Restaurant_349,Indian,4.5"
"237,237.0,329,02-09-2023,379.94,Spice Tiffins Pure Veg,User_237,Pune,Gold,Restaurant_329,Chinese,3.3"
"238,238.0,140,30-09-2023,745.99,Royal Tiffins Punjabi,User_238,Hyderabad,Regular,Restaurant_140,Italian,3.3"
"239,239.0,272,28-12-2023,572.94,New Dhaba Pure Veg,User_239,Pune,Gold,Restaurant_272,Indian,4.8"
"240,240.0,97,20-12-2023,1296.96,Annapurna Delights Andhra,User_240,Hyderabad,Gold,Restaurant_97,Mexican,3.7"
"241,241.0,438,19-09-2023,1339.09,Grand Biryani Pure Veg,User_241,Hyderabad,Regular,Restaurant_438,Italian,3.2"
"242,242.0,198,16-03-2023,809.35,Annapurna Tiffins North Indian,User_242,Chennai,Regular,Restaurant_198,Mexican,4.1"
"243,243.0,17,19-09-2023,1139.5,Udupi Delights Non-Veg,User_243,Bangalore,Regular,Restaurant_17,Indian,4.6"
"244,244.0,55,10-07-2023,506.36,Darbar Restaurant Multicuisine,User_244,Pune,Regular,Restaurant_55,Indian,3.5"
"245,245.0,470,07-04-2023,793.48,Darbar Foods Multicuisine,User_245,Chennai,Regular,Restaurant_470,Italian,3.6"
"246,246.0,339,09-08-2023,212.5,Annapurna Eatery South Indian,User_246,Hyderabad,Regular,Restaurant_339,Indian,3.1"
"247,247.0,315,25-06-2023,662.32,Swagath Curry House Chinese,User_247,Hyderabad,Regular,Restaurant_315,Mexican,4.7"
"248,248.0,6,02-10-2023,931.29,Ruchi Restaurant South Indian,User_248,Bangalore,Regular,Restaurant_6,Chinese,4.8"
"249,249.0,438,30-09-2023,238.03,Grand Biryani Pure Veg,User_249,Hyderabad,Gold,Restaurant_438,Italian,3.2"
"250,250.0,406,05-06-2023,1067.0,Spice Foods Non-Veg,User_250,Pune,Regular,Restaurant_406,Chinese,4.5"
"251,251.0,250,10-02-2023,248.07,Sai Foods Non-Veg,User_251,Pune,Gold,Restaurant_250,Mexican,3.4"
"252,252.0,396,25-03-2023,1032.04,Taste of Delights Non-Veg,User_252,Pune,Regular,Restaurant_396,Mexican,4.8"
"253,253.0,316,15-10-2023,1117.08,Darbar Tiffins Andhra,User_253,Chennai,Regular,Restaurant_316,Chinese,4.8"
"254,254.0,270,15-04-2023,793.84,Taste of Biryani North Indian,User_254,Bangalore,Gold,Restaurant_270,Mexican,3.8"
"255,255.0,279,10-12-2023,655.05,Sri Tiffins Andhra,User_255,Chennai,Gold,Restaurant_279,Italian,4.9"
"256,256.0,205,14-05-2023,212.44,Sri Mess North Indian,User_256,Bangalore,Regular,Restaurant_205,Italian,4.2"
"257,257.0,396,17-06-2023,965.63,Taste of Delights Non-Veg,User_257,Chennai,Regular,Restaurant_396,Mexican,4.8"
"258,258.0,481,27-06-2023,1159.83,Sai Restaurant Non-Veg,User_258,Chennai,Regular,Restaurant_481,Indian,4.2"
"259,259.0,315,06-12-2023,1152.68,Swagath Curry House Chinese,User_259,Bangalore,Gold,Restaurant_315,Mexican,4.7"
"260,260.0,70,10-08-2023,314.23,Swagath Delights Punjabi,User_260,Bangalore,Regular,Restaurant_70,Chinese,4.7"
"261,261.0,187,25-02-2023,369.43,Royal Kitchen North Indian,User_261,Bangalore,Regular,Restaurant_187,Chinese,3.8"
"262,262.0,188,17-04-2023,256.62,Swagath Mess Multicuisine,User_262,Chennai,Gold,Restaurant_188,Chinese,4.6"
"263,263.0,247,15-06-2023,335.79,Hotel Mess Punjabi,User_263,Hyderabad,Regular,Restaurant_247,Mexican,3.2"
"264,264.0,106,28-07-2023,141.92,Spice Foods Non-Veg,User_264,Pune,Regular,Restaurant_106,Indian,4.8"
"265,265.0,152,28-08-2023,1424.31,Hotel Curry House Punjabi,User_265,Chennai,Regular,Restaurant_152,Indian,4.8"
"266,266.0,60,26-05-2023,523.34,Grand Restaurant North Indian,User_266,Bangalore,Regular,Restaurant_60,Mexican,3.6"
"267,267.0,357,15-05-2023,980.0,Grand Mess Punjabi,User_267,Hyderabad,Regular,Restaurant_357,Italian,3.8"
"268,268.0,496,28-01-2023,403.36,Swagath Eatery Multicuisine,User_268,Hyderabad,Gold,Restaurant_496,Indian,3.1"
"269,269.0,339,20-07-2023,1300.3,Annapurna Eatery South Indian,User_269,Bangalore,Gold,Restaurant_339,Indian,3.1"
"270,270.0,332,09-10-2023,1198.77,Classic Delights Family Restaurant,User_270,Pune,Gold,Restaurant_332,Chinese,4.8"
"271,271.0,284,29-01-2023,798.3,Ruchi Foods Multicuisine,User_271,Pune,Regular,Restaurant_284,Indian,4.7"
"272,272.0,331,27-06-2023,1120.81,Spice Biryani Non-Veg,User_272,Pune,Regular,Restaurant_331,Mexican,3.4"
"273,273.0,135,14-04-2023,527.2,Amma Eatery Non-Veg,User_273,Bangalore,Gold,Restaurant_135,Indian,3.7"
"274,274.0,170,11-06-2023,803.59,Spice Tiffins Family Restaurant,User_274,Pune,Gold,Restaurant_170,Mexican,4.4"
"275,275.0,256,18-03-2023,301.25,Sri Curry House Andhra,User_275,Pune,Regular,Restaurant_256,Italian,3.1"
"276,276.0,125,28-11-2023,269.2,Sai Foods Family Restaurant,User_276,Chennai,Regular,Restaurant_125,Chinese,4.3"
"277,277.0,282,25-09-2023,205.98,Hotel Curry House Chinese,User_277,Pune,Gold,Restaurant_282,Indian,4.4"
"278,278.0,343,21-12-2023,1388.57,Sai Cafe Andhra,User_278,Pune,Gold,Restaurant_343,Mexican,4.4"
"279,279.0,493,01-12-2023,916.46,Darbar Restaurant Multicuisine,User_279,Pune,Gold,Restaurant_493,Mexican,4.2"
"280,280.0,263,05-05-2023,1032.33,Grand Curry House Andhra,User_280,Bangalore,Gold,Restaurant_263,Indian,4.4"
"281,281.0,271,13-05-2023,850.33,Hotel Curry House North Indian,User_281,Chennai,Regular,Restaurant_271,Chinese,3.8"
"282,282.0,224,05-12-2023,742.69,Darbar Kitchen Non-Veg,User_282,Chennai,Gold,Restaurant_224,Chinese,4.8"
"283,283.0,175,26-10-2023,1434.2,Sai Biryani Non-Veg,User_283,Hyderabad,Regular,Restaurant_175,Chinese,4.1"
"284,284.0,366,18-03-2023,951.22,Swagath Mess Chinese,User_284,Chennai,Regular,Restaurant_366,Indian,4.5"
"285,285.0,365,24-03-2023,571.04,Udupi Kitchen Multicuisine,User_285,Hyderabad,Regular,Restaurant_365,Italian,3.6"
"286,286.0,81,08-08-2023,711.18,Darbar Mess Chinese,User_286,Pune,Gold,Restaurant_81,Chinese,3.2"
"287,287.0,449,26-09-2023,1010.1,Sai Restaurant South Indian,User_287,Bangalore,Regular,Restaurant_449,Indian,4.5"
"288,288.0,442,22-07-2023,560.28,Sai Eatery Andhra,User_288,Pune,Regular,Restaurant_442,Italian,3.7"
"289,289.0,163,04-01-2023,219.4,Spice Delights Multicuisine,User_289,Pune,Regular,Restaurant_163,Italian,4.2"
"290,290.0,163,15-08-2023,258.46,Spice Delights Multicuisine,User_290,Hyderabad,Regular,Restaurant_163,Italian,4.2"
"291,291.0,147,10-01-2023,534.05,Amma Cafe South Indian,User_291,Hyderabad,Gold,Restaurant_147,Italian,3.2"
"292,292.0,200,08-08-2023,248.1,Annapurna Restaurant Pure Veg,User_292,Hyderabad,Gold,Restaurant_200,Chinese,3.9"
"293,293.0,119,02-10-2023,1190.26,Spice Restaurant Non-Veg,User_293,Bangalore,Gold,Restaurant_119,Chinese,3.7"
"294,294.0,483,23-07-2023,549.97,Darbar Restaurant Family Restaurant,User_294,Bangalore,Regular,Restaurant_483,Chinese,4.5"
"295,295.0,206,09-03-2023,391.4,Swagath Biryani Non-Veg,User_295,Pune,Regular,Restaurant_206,Mexican,3.2"
"296,296.0,147,15-01-2023,1035.36,Amma Cafe South Indian,User_296,Chennai,Regular,Restaurant_147,Italian,3.2"
"297,297.0,301,11-11-2023,300.6,Classic Tiffins North Indian,User_297,Bangalore,Regular,Restaurant_301,Italian,4.8"
"298,298.0,85,31-05-2023,824.92,Royal Kitchen South Indian,User_298,Pune,Gold,Restaurant_85,Mexican,4.4"
"299,299.0,197,06-03-2023,504.65,Sri Curry House North Indian,User_299,Bangalore,Regular,Restaurant_197,Mexican,4.7"
"300,300.0,204,25-02-2023,1307.89,Udupi Dhaba Non-Veg,User_300,Chennai,Regular,Restaurant_204,Mexican,4.7"
"301,301.0,202,01-05-2023,1020.89,Swagath Foods Chinese,User_301,Pune,Gold,Restaurant_202,Indian,4.7"
"302,302.0,234,21-02-2023,690.95,Swagath Kitchen North Indian,User_302,Pune,Gold,Restaurant_234,Chinese,3.7"
"303,303.0,111,16-03-2023,121.39,Ruchi Dhaba Chinese,User_303,Pune,Regular,Restaurant_111,Mexican,4.2"
"304,304.0,432,05-02-2023,993.25,Hotel Eatery Pure Veg,User_304,Pune,Regular,Restaurant_432,Mexican,5.0"
"305,305.0,329,12-09-2023,1462.67,Spice Tiffins Pure Veg,User_305,Chennai,Regular,Restaurant_329,Chinese,3.3"
"306,306.0,18,28-08-2023,772.47,Annapurna Kitchen Family Restaurant,User_306,Pune,Regular,Restaurant_18,Italian,4.5"
"307,307.0,497,18-10-2023,345.66,Hotel Delights South Indian,User_307,Bangalore,Regular,Restaurant_497,Mexican,4.4"
"308,308.0,438,22-05-2023,1204.97,Grand Biryani Pure Veg,User_308,Bangalore,Regular,Restaurant_438,Italian,3.2"
"309,309.0,76,30-10-2023,1494.0,Amma Kitchen Punjabi,User_309,Chennai,Gold,Restaurant_76,Italian,4.7"
"310,310.0,113,22-11-2023,365.5,Darbar Biryani Pure Veg,User_310,Hyderabad,Regular,Restaurant_113,Chinese,5.0"
"311,311.0,103,13-01-2023,919.29,Darbar Restaurant North Indian,User_311,Bangalore,Gold,Restaurant_103,Mexican,4.9"
"312,312.0,242,08-11-2023,1026.01,Classic Dhaba Punjabi,User_312,Hyderabad,Gold,Restaurant_242,Mexican,4.0"
"313,313.0,333,04-02-2023,348.63,Amma Mess Multicuisine,User_313,Chennai,Regular,Restaurant_333,Chinese,3.1"
"314,314.0,410,25-07-2023,865.98,Darbar Mess Pure Veg,User_314,Pune,Regular,Restaurant_410,Italian,3.6"
"315,315.0,32,28-02-2023,245.73,Udupi Eatery North Indian,User_315,Chennai,Gold,Restaurant_32,Italian,3.2"
"316,316.0,251,25-07-2023,319.08,Grand Curry House Andhra,User_316,Pune,Gold,Restaurant_251,Chinese,3.9"
"317,317.0,143,31-10-2023,262.36,Classic Cafe Punjabi,User_317,Chennai,Gold,Restaurant_143,Chinese,4.0"
"318,318.0,303,04-10-2023,1443.73,Swagath Foods Andhra,User_318,Pune,Regular,Restaurant_303,Mexican,3.2"
"319,319.0,83,12-12-2023,420.56,Darbar Mess Pure Veg,User_319,Bangalore,Gold,Restaurant_83,Chinese,3.5"
"320,320.0,262,02-05-2023,1431.39,Hotel Cafe Punjabi,User_320,Hyderabad,Gold,Restaurant_262,Chinese,4.9"
"321,321.0,134,11-12-2023,1239.1,New Tiffins Non-Veg,User_321,Chennai,Regular,Restaurant_134,Mexican,4.3"
"322,322.0,208,04-04-2023,765.9,New Curry House South Indian,User_322,Pune,Regular,Restaurant_208,Mexican,4.7"
"323,323.0,168,04-10-2023,548.43,Ruchi Foods Family Restaurant,User_323,Bangalore,Regular,Restaurant_168,Indian,3.7"
"324,324.0,163,07-03-2023,968.8,Spice Delights Multicuisine,User_324,Bangalore,Regular,Restaurant_163,Italian,4.2"
"325,325.0,39,28-03-2023,817.89,Ruchi Delights South Indian,User_325,Chennai,Gold,Restaurant_39,Indian,4.8"
"326,326.0,279,09-10-2023,1039.9,Sri Tiffins Andhra,User_326,Hyderabad,Regular,Restaurant_279,Italian,4.9"
"327,327.0,171,20-09-2023,396.63,Ruchi Mess Non-Veg,User_327,Hyderabad,Regular,Restaurant_171,Mexican,3.6"
"328,328.0,254,30-12-2023,1425.43,Ruchi Dhaba Chinese,User_328,Pune,Gold,Restaurant_254,Indian,4.7"
"329,329.0,17,15-03-2023,654.51,Udupi Delights Non-Veg,User_329,Hyderabad,Regular,Restaurant_17,Indian,4.6"
"330,330.0,194,30-07-2023,1415.25,New Dhaba Family Restaurant,User_330,Chennai,Regular,Restaurant_194,Chinese,3.8"
"331,331.0,6,08-11-2023,1058.26,Ruchi Restaurant South Indian,User_331,Chennai,Regular,Restaurant_6,Chinese,4.8"
"332,332.0,320,16-12-2023,816.47,Hotel Cafe Multicuisine,User_332,Bangalore,Regular,Restaurant_320,Italian,4.1"
"333,333.0,208,29-05-2023,1063.14,New Curry House South Indian,User_333,Pune,Gold,Restaurant_208,Mexican,4.7"
"334,334.0,33,01-01-2024,419.28,Amma Foods Non-Veg,User_334,Chennai,Gold,Restaurant_33,Italian,4.2"
"335,335.0,46,10-08-2023,561.81,Udupi Delights Family Restaurant,User_335,Chennai,Gold,Restaurant_46,Chinese,3.6"
"336,336.0,356,14-12-2023,1422.53,Hotel Foods Multicuisine,User_336,Hyderabad,Regular,Restaurant_356,Indian,4.2"
"337,337.0,397,10-12-2023,979.78,Amma Foods Family Restaurant,User_337,Pune,Gold,Restaurant_397,Indian,4.8"
"338,338.0,38,21-06-2023,837.74,Grand Tiffins Multicuisine,User_338,Pune,Gold,Restaurant_38,Italian,5.0"
"339,339.0,436,21-12-2023,1356.85,Swagath Tiffins Punjabi,User_339,Pune,Regular,Restaurant_436,Mexican,4.6"
"340,340.0,396,27-08-2023,793.05,Taste of Delights Non-Veg,User_340,Chennai,Regular,Restaurant_396,Mexican,4.8"
"341,341.0,91,25-03-2023,1373.68,Annapurna Mess Non-Veg,User_341,Hyderabad,Gold,Restaurant_91,Italian,4.8"
"342,342.0,464,13-07-2023,919.8,Ruchi Cafe Multicuisine,User_342,Bangalore,Gold,Restaurant_464,Italian,3.3"
"343,343.0,111,31-07-2023,960.54,Ruchi Dhaba Chinese,User_343,Chennai,Gold,Restaurant_111,Mexican,4.2"
"344,344.0,315,10-12-2023,746.18,Swagath Curry House Chinese,User_344,Chennai,Gold,Restaurant_315,Mexican,4.7"
"345,345.0,277,22-09-2023,608.15,Swagath Restaurant North Indian,User_345,Chennai,Gold,Restaurant_277,Mexican,3.3"
"346,346.0,383,29-04-2023,938.52,Amma Biryani North Indian,User_346,Chennai,Regular,Restaurant_383,Indian,3.1"
"347,347.0,430,28-08-2023,999.35,Royal Delights South Indian,User_347,Pune,Gold,Restaurant_430,Mexican,4.1"
"348,348.0,419,10-09-2023,549.31,Darbar Delights Andhra,User_348,Pune,Gold,Restaurant_419,Chinese,3.6"
"349,349.0,62,16-02-2023,514.27,Spice Delights Andhra,User_349,Bangalore,Regular,Restaurant_62,Indian,3.1"
"350,350.0,112,03-02-2023,840.19,Grand Cafe Punjabi,User_350,Chennai,Regular,Restaurant_112,Chinese,3.2"
"351,351.0,218,09-07-2023,1387.05,Sai Foods Pure Veg,User_351,Bangalore,Gold,Restaurant_218,Indian,4.1"
"352,352.0,96,21-03-2023,1043.46,Annapurna Biryani Non-Veg,User_352,Chennai,Gold,Restaurant_96,Mexican,4.4"
"353,353.0,188,31-10-2023,1123.59,Swagath Mess Multicuisine,User_353,Chennai,Regular,Restaurant_188,Chinese,4.6"
"354,354.0,391,15-01-2023,642.58,Sri Biryani Family Restaurant,User_354,Chennai,Regular,Restaurant_391,Indian,3.3"
"355,355.0,333,12-05-2023,339.08,Amma Mess Multicuisine,User_355,Hyderabad,Gold,Restaurant_333,Chinese,3.1"
"356,356.0,67,06-11-2023,1234.61,Swagath Tiffins Andhra,User_356,Pune,Gold,Restaurant_67,Mexican,4.1"
"357,357.0,270,29-04-2023,1103.89,Taste of Biryani North Indian,User_357,Hyderabad,Gold,Restaurant_270,Mexican,3.8"
"358,358.0,169,02-03-2023,705.35,Ruchi Curry House Pure Veg,User_358,Bangalore,Gold,Restaurant_169,Italian,4.2"
"359,359.0,23,19-01-2023,260.34,Amma Mess Punjabi,User_359,Chennai,Regular,Restaurant_23,Chinese,3.8"
"360,360.0,242,27-01-2023,792.09,Classic Dhaba Punjabi,User_360,Pune,Regular,Restaurant_242,Mexican,4.0"
"361,361.0,403,23-09-2023,1174.93,Sai Delights Pure Veg,User_361,Pune,Gold,Restaurant_403,Indian,3.6"
"362,362.0,16,09-12-2023,194.31,Sai Mess Andhra,User_362,Chennai,Gold,Restaurant_16,Indian,4.6"
"363,363.0,484,29-03-2023,1200.79,Taste of Biryani Punjabi,User_363,Pune,Regular,Restaurant_484,Mexican,4.2"
"364,364.0,174,28-03-2023,313.78,Amma Biryani North Indian,User_364,Chennai,Gold,Restaurant_174,Mexican,3.1"
"365,365.0,119,15-05-2023,816.48,Spice Restaurant Non-Veg,User_365,Bangalore,Regular,Restaurant_119,Chinese,3.7"
"366,366.0,187,11-03-2023,1128.66,Royal Kitchen North Indian,User_366,Bangalore,Gold,Restaurant_187,Chinese,3.8"
"367,367.0,14,22-10-2023,261.53,Taste of Tiffins North Indian,User_367,Bangalore,Gold,Restaurant_14,Indian,3.8"
"368,368.0,188,17-02-2023,1120.32,Swagath Mess Multicuisine,User_368,Pune,Regular,Restaurant_188,Chinese,4.6"
"369,369.0,283,07-12-2023,486.28,Grand Kitchen Punjabi,User_369,Bangalore,Gold,Restaurant_283,Chinese,4.6"
"370,370.0,430,17-10-2023,557.92,Royal Delights South Indian,User_370,Bangalore,Gold,Restaurant_430,Mexican,4.1"
"371,371.0,153,17-09-2023,1430.39,Annapurna Mess Andhra,User_371,Bangalore,Regular,Restaurant_153,Italian,4.7"
"372,372.0,281,28-08-2023,133.81,Swagath Cafe Non-Veg,User_372,Chennai,Regular,Restaurant_281,Italian,3.8"
"373,373.0,177,29-08-2023,1489.28,Udupi Restaurant South Indian,User_373,Hyderabad,Regular,Restaurant_177,Indian,3.9"
"374,374.0,401,07-06-2023,161.54,Darbar Eatery Pure Veg,User_374,Hyderabad,Regular,Restaurant_401,Indian,4.6"
"375,375.0,153,20-02-2023,469.24,Annapurna Mess Andhra,User_375,Chennai,Gold,Restaurant_153,Italian,4.7"
"376,376.0,432,30-01-2023,462.68,Hotel Eatery Pure Veg,User_376,Chennai,Gold,Restaurant_432,Mexican,5.0"
"377,377.0,398,02-11-2023,213.1,Royal Tiffins Pure Veg,User_377,Bangalore,Gold,Restaurant_398,Indian,3.0"
"378,378.0,272,26-11-2023,838.49,New Dhaba Pure Veg,User_378,Pune,Gold,Restaurant_272,Indian,4.8"
"379,379.0,323,19-06-2023,1211.23,Taste of Mess Chinese,User_379,Chennai,Gold,Restaurant_323,Mexican,4.6"
"380,380.0,240,04-11-2023,908.79,New Mess Andhra,User_380,Bangalore,Regular,Restaurant_240,Indian,3.8"
"381,381.0,217,06-05-2023,1298.31,Royal Eatery Family Restaurant,User_381,Bangalore,Regular,Restaurant_217,Indian,4.8"
"382,382.0,367,25-03-2023,594.54,Ruchi Restaurant Punjabi,User_382,Bangalore,Regular,Restaurant_367,Indian,4.6"
"383,383.0,347,19-09-2023,1122.1,Amma Delights Chinese,User_383,Hyderabad,Regular,Restaurant_347,Chinese,4.8"
"384,384.0,104,26-08-2023,992.15,Grand Dhaba South Indian,User_384,Pune,Gold,Restaurant_104,Chinese,4.9"
"385,385.0,121,04-03-2023,1082.71,Sri Delights Non-Veg,User_385,Bangalore,Gold,Restaurant_121,Indian,4.1"
"386,386.0,270,16-04-2023,970.25,Taste of Biryani North Indian,User_386,Pune,Regular,Restaurant_270,Mexican,3.8"
"387,387.0,417,30-01-2023,1071.08,Hotel Biryani North Indian,User_387,Bangalore,Regular,Restaurant_417,Mexican,3.0"
"388,388.0,131,25-11-2023,1023.3,Hotel Restaurant Non-Veg,User_388,Chennai,Gold,Restaurant_131,Italian,3.4"
"389,389.0,288,18-03-2023,893.16,Swagath Restaurant North Indian,User_389,Bangalore,Regular,Restaurant_288,Mexican,4.4"
"390,390.0,327,13-02-2023,640.58,Royal Tiffins Chinese,User_390,Chennai,Gold,Restaurant_327,Indian,3.2"
"391,391.0,132,12-10-2023,700.55,Spice Tiffins Chinese,User_391,Pune,Gold,Restaurant_132,Indian,3.7"
"392,392.0,488,28-09-2023,168.72,New Biryani North Indian,User_392,Chennai,Regular,Restaurant_488,Chinese,4.1"
"393,393.0,452,01-02-2023,107.8,Classic Delights Multicuisine,User_393,Pune,Gold,Restaurant_452,Chinese,4.4"
"394,394.0,344,22-06-2023,1282.13,Annapurna Kitchen North Indian,User_394,Pune,Gold,Restaurant_344,Indian,4.8"
"395,395.0,45,01-06-2023,315.02,Annapurna Restaurant Punjabi,User_395,Bangalore,Regular,Restaurant_45,Mexican,3.0"
"396,396.0,438,03-09-2023,372.82,Grand Biryani Pure Veg,User_396,Pune,Regular,Restaurant_438,Italian,3.2"
"397,397.0,156,17-05-2023,114.64,Sri Tiffins North Indian,User_397,Pune,Regular,Restaurant_156,Italian,3.8"
"398,398.0,263,20-07-2023,904.25,Grand Curry House Andhra,User_398,Pune,Gold,Restaurant_263,Indian,4.4"
"399,399.0,45,28-12-2023,583.52,Annapurna Restaurant Punjabi,User_399,Bangalore,Regular,Restaurant_45,Mexican,3.0"
"400,400.0,27,28-02-2023,101.01,Darbar Dhaba Pure Veg,User_400,Hyderabad,Regular,Restaurant_27,Italian,4.4"
"401,401.0,359,04-04-2023,996.34,Sri Foods South Indian,User_401,Chennai,Regular,Restaurant_359,Mexican,4.8"
"402,402.0,59,09-12-2023,1341.11,Sai Biryani Non-Veg,User_402,Hyderabad,Regular,Restaurant_59,Chinese,4.6"
"403,403.0,338,31-10-2023,1158.77,Grand Kitchen Non-Veg,User_403,Chennai,Regular,Restaurant_338,Mexican,4.5"
"404,404.0,94,23-02-2023,669.78,Taste of Eatery Andhra,User_404,Hyderabad,Gold,Restaurant_94,Chinese,4.5"
"405,405.0,330,17-04-2023,1302.45,Udupi Eatery Multicuisine,User_405,Chennai,Regular,Restaurant_330,Italian,3.9"
"406,406.0,478,27-12-2023,869.66,New Tiffins Pure Veg,User_406,Bangalore,Regular,Restaurant_478,Chinese,3.1"
"407,407.0,428,17-11-2023,482.4,Annapurna Foods Punjabi,User_407,Pune,Gold,Restaurant_428,Mexican,4.8"
"408,408.0,227,14-09-2023,787.55,Udupi Curry House Chinese,User_408,Chennai,Gold,Restaurant_227,Italian,3.5"
"409,409.0,117,05-05-2023,1042.16,Darbar Eatery North Indian,User_409,Chennai,Regular,Restaurant_117,Indian,3.9"
"410,410.0,164,23-01-2023,286.19,Udupi Mess Family Restaurant,User_410,Chennai,Gold,Restaurant_164,Italian,3.5"
